,id,title,adult,overview,original_language,popularity,release_date,vote_average,vote_count
4232,11096,Hide and Seek,False,"David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination.",en,19.141,2005-01-27,6.4,1300
4233,8965,Atlantis: Milo's Return,False,Milo and Kida reunite with their friends to investigate strange occurances around the world that seem to have links to the secrets of Atlantis.,en,18.29,2003-02-25,6.2,2372
4234,45287,Fighting Spirit: Champion Road,False,"Makunouchi Ippo is the new Featherweight champion of Japan and is now ready for his first title defense. His opponent, the former Jr. Featherweight champion and a medical student, Sanada Kazuki. In addition to this feud, Sanada is being coached by Kamogawa's former rival, Hama Dankichi. What makes things worse is that Sanada works at the same hospital where Kumi is a nurse at and everybody at the hospital wants Sanada to win. Not only does Ippo have to defend his title, he has to reclaim his love.",ja,16.608,2003-06-25,7.1,24
4235,25676,Robin-B-Hood,False,"For never-do-well compulsive gambler Fong, there's only one thing more fearsome than debtors at his doorstep - having to coax a crying baby. But what if the baby becomes his golden goose to fend off his debtors? Can he overcome his phobia of diapers, milk bottles, and cloying lullabies?",cn,17.539,2006-09-28,7.0,434
4236,10866,Joy Ride,False,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",en,21.987,2001-10-05,6.5,923
4237,331061,Date A Live: Mayuri Judgment,False,"After performing a huge concert, Miku Izayoi invited Shido, Tohka and everyone for a day at a reserved indoor pool. Later at night, Shido keeps spotting a girl named Mayuri, who quickly disappeared after seeing her.",ja,20.282,2015-08-22,7.9,38
4238,418437,Unforgettable,False,"Julia moves in with her fiancé, David, but his ex-wife and her own haunting past join forces to rock her quiet suburban existence.",en,20.395,2017-03-06,5.8,547
4239,4283,Primeval,False,A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.,en,17.137,2007-01-12,6.0,271
4240,10158,White Men Can't Jump,False,"Billy Hoyle and Sidney Deane are an unlikely pair of basketball hustlers. They team up to con their way across the courts of Los Angeles, playing a game that's fast dangerous - and funny.",en,15.634,1992-03-26,6.7,1000
4241,549294,Synchronic,False,"Two New Orleans paramedics' lives are ripped apart after encountering a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",en,14.165,2020-10-23,6.3,468
4242,113082,Berserk: The Golden Age Arc I - The Egg of the King,False,"Guts, an immensely strong sword-for-hire, has little direction in his life, simply fighting one battle after the next. However, this all changes suddenly when he meets and is bested by Griffith, a beautiful and charismatic young man who leads the Band of the Hawk mercenary army. After Guts joins the Band and the relationship between the two men begins to blossom, Casca, the tough, lone swordswoman in the Band of the Hawk, struggles to accept Guts and the influence he has on the world around her.  While the two men begin to fight together, Griffith continues to rise to power, all seemingly in order to reach his mysterious, prophesied goals. What lengths will Guts and Griffith go to in order to reach these goals, and where will fate take the two men?",ja,14.887,2012-02-03,7.4,341
4243,316873,Detective Conan: Sunflowers of Inferno,False,"Conan tries to track down Kaito Kid, who supposedly steals a replica of one of Van Gogh's Sunflowers paintings during an auction.",ja,19.069,2015-04-18,6.0,81
4244,17899,"Sex, Party and Lies",False,"A youth group is preparing for what will be the summer of their life, including secrets, lies, sex, confusion, evenings and holidays.",es,15.635,2009-03-27,4.5,116
4245,10552,Cat's Eye,False,"Three short stories by shock-meister Stephen King are linked by a stray cat that roams from one tale to the next in this creepy triptych that begins as Dick (James Woods) tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.",en,14.383,1985-04-12,6.8,483
4246,852830,Torn Hearts,False,A promising up-and-coming country duo seek out the secluded mansion of their idol Harper Dutch a former country music star and Nashville royalty turned recluse. What starts out as a friendly visit devolves into a twisted series of horrors forcing the friends to confront the lengths they will go to realize their dreams.,en,16.387,2022-05-20,6.4,5
4247,480042,Escape Plan: The Extractors,False,"After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.",en,18.654,2019-06-20,5.3,639
4248,598896,Land,False,"Edee, in the aftermath of an unfathomable event, finds herself unable to stay connected to the world she once knew and in the face of that uncertainty, retreats to the magnificent, but unforgiving, wilds of the Rockies. After a local hunter brings her back from the brink of death, she must find a way to live again.",en,21.172,2021-02-12,6.8,157
4249,517116,Haunt,False,"On Halloween, a group of friends encounter an ""extreme"" haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realization that some nightmares are real.",en,17.4,2019-09-13,6.7,794
4250,253,Live and Let Die,False,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,en,19.981,1973-07-05,6.5,1558
4251,40807,50/50,False,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",en,20.484,2011-09-30,7.1,3167
4252,14611,Ultimate Avengers 2: Rise of the Panther,False,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king: Black Panther. But when brutal alien invaders attack, the threat leaves Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.",en,19.132,2006-08-08,6.7,228
4253,164558,One Direction: This Is Us,False,"""One Direction: This Is Us"" is a captivating and intimate all-access look at life on the road for the global music phenomenon. Weaved with stunning live concert footage, this inspiring feature film tells the remarkable story of Niall, Zayn, Liam, Harry and Louis's really like to be One Direction.",en,17.384,2013-08-29,8.4,904
4254,1825,Over the Top,False,"Sylvester Stallone stars as hard-luck big-rig trucker Lincoln Hawk and takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship.  Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",en,16.23,1987-02-13,6.3,1299
4255,527261,The Silence,False,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.",en,15.896,2019-05-16,6.0,1209
4256,693,Meet the Fockers,False,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",en,21.632,2004-12-22,6.2,3992
4257,334533,Captain Fantastic,False,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,en,19.286,2016-07-08,7.9,5414
4258,37136,The Naked Gun: From the Files of Police Squad!,False,"When the incompetent Lieutenant Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth II.",en,15.129,1988-12-02,7.2,2857
4259,397852,Rendel,False,"Rendel, a masked superhero, becomes blinded by his desire for revenge against a sinister criminal organization.",fi,24.088,2017-09-22,5.4,171
4260,333545,Road Wars,False,"After the earth’s water supply is depleted, the survivors form roving road gangs, armed to the teeth and desperate to find and protect water supplies. But when a new breed of blood-drinking humans emerges, the survivors must contend with a whole new threat to their existence.",en,24.528,2015-05-05,3.7,23
4261,581531,Metamorphosis,False,An evil spirit that changes faces infiltrates one family placing one brother in danger while the other tries to save him.,ko,21.145,2019-08-21,7.3,146
4262,245913,Pelé: Birth of a Legend,False,"The life story of Brazilian football legend, Pele.",en,18.384,2016-05-06,7.4,864
4263,9800,Philadelphia,False,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,en,17.977,1993-12-22,7.7,3484
4264,334524,Gold,False,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",en,17.533,2016-02-03,6.6,1344
4265,401898,Thelma,False,A college student starts to experience extreme seizures. She soon learns that the violent episodes are a symptom of inexplicable abilities.,no,16.836,2017-09-15,6.8,747
4266,46371,Apna Sapna Money Money,False,"Kishan is a young man from Goa whose brain is full of every conceivable trick to make a quick buck. He cons people by slipping into different outfits and by assuming many guises. Julie, is a sexy club dancer with quite a local reputation, but behind her raunchy exterior is a compassionate, kind-hearted woman who goes out of her way to help the needy...",hi,18.655,2006-11-10,5.7,11
4267,333620,Stalked by My Neighbor,False,"A girl and her mother escape to suburban safety after a home invasion scares them out of the city, but they're soon menaced by a sinister figure.",en,16.199,2015-03-21,5.7,69
4268,658,Goldfinger,False,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",en,21.223,1964-09-20,7.4,2833
4269,13354,"Chill Out, Scooby-Doo!",False,"The gang's vacation to Paris takes a wrong turn when Scooby and Shaggy miss their flight and end up on a skydiving expedition in the Himalayas. To make matters worse, upon arrival they must outrun the Abominable Snowmonster.",en,18.873,2007-09-04,7.6,219
4270,357416,High☆Speed!: Free! Starting Days,False,A prequel to the 2013 Kyoto Animation series Free! which is an adaptation of light novel High☆Speed!,ja,15.438,2015-12-05,7.3,27
4271,152792,Devil's Knot,False,The savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a satanic ritual.,en,14.624,2013-05-09,6.1,545
4272,629,The Usual Suspects,False,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",en,20.719,1995-07-19,8.2,8577
4273,396806,Anon,False,"Set in a near-future world where there is no privacy, ignorance or anonymity, our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders, Sal Frieland stumbles onto a young woman who appears to have subverted the system and disappeared. She has no identity, no history and no record. Sal realizes it may not be the end of crime but the beginning. Known only as 'The Girl', Sal must find her before he becomes the next victim.",en,17.13,2018-05-03,5.9,1281
4274,463906,The Saint,False,"International master thief, Simon Templar, also known as The Saint, is asked by a desperate rich man to find his kidnapped daughter. However, in addition to evading the authorities, Simon must face a dangerous adversary from his past.",en,17.378,2017-07-11,5.3,240
4275,382517,Open Season: Scared Silly,False,"The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.",en,19.875,2015-12-18,5.9,253
4276,11104,Chungking Express,False,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.",cn,17.118,1994-07-14,8.0,1174
4277,457041,Elizabeth Harvest,False,"The newly married Elizabeth arrives with her new husband, the scientist Henry, at a magnificent house. He tells her that she can do there anything she pleases, except to enter a certain closed room.",en,14.63,2018-08-10,6.2,240
4278,224903,Final: The Rapture,False,"A gritty, international tale of four separate stories woven together by a common theme: the Rapture.",en,21.953,2013-09-13,4.0,11
4279,39228,Mobile Suit Gundam I,False,"In the year Universal Century 0079, humans have colonized the area of space lying in between the Earth and the moon. However the ambitious Zabi family, rulers of the Duchy of Zeon (the grouping of colonies furthest from the earth) has sparked a war.",ja,23.468,1981-03-14,6.8,45
4280,292280,The Bye Bye Man,False,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",en,22.625,2017-01-12,5.2,1065
4281,401905,Fahrenheit 451,False,"In an oppressive future, a 'fireman' whose duty is to destroy all books begins to question his task.",en,18.627,2018-05-12,5.4,690
4282,537059,Justice League vs. the Fatal Five,False,"The Justice League faces a powerful new threat — the Fatal Five! Superman, Batman and Wonder Woman seek answers as the time-traveling trio of Mano, Persuader and Tharok terrorize Metropolis in search of budding Green Lantern, Jessica Cruz. With her unwilling help, they aim to free remaining Fatal Five members Emerald Empress and Validus to carry out their sinister plan. But the Justice League has also discovered an ally from another time in the peculiar Star Boy — brimming with volatile power, could he be the key to thwarting the Fatal Five? An epic battle against ultimate evil awaits!",en,18.131,2019-03-29,6.9,259
4283,599845,The Immortal,False,"After reuniting with his first mentor Bruno and receiving his latest mission, an exiled Ciro is left to fearlessly confront whatever comes his way, navigating a new chapter of gang warfare while grappling with devastating memories of loss and trauma. Weaving between his past as an orphan in Naples' cruel underworld and present as a hardened, cunning assassin with nothing left to lose, Ciro is plunged into the cold, dark depths of a world where immortality is just another form of damnation.",it,15.886,2019-12-05,6.7,390
4284,187,Sin City,False,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",en,19.067,2005-04-01,7.4,6766
4285,9070,Mighty Morphin Power Rangers: The Movie,False,"Power up with six incredible teens who out-maneuver and defeat evil everywhere as the Mighty Morphin Power Ranger, But this time the Power Rangers may have met their match, when they face off with the most sinister monster the galaxy has ever seen.",en,23.614,1995-06-30,5.8,540
4286,267805,There Are No Saints,False,"A man is imprisoned for a crime he didn't commit. When his wife is murdered and his son kidnapped and taken to Mexico, he devises an elaborate and dangerous plan to rescue his son and avenge the murder.",en,24.398,2022-05-27,0.0,0
4287,37137,The Naked Gun 2½: The Smell of Fear,False,"Bumbling lieutenant Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",en,16.364,1991-06-28,6.8,1683
4288,619105,Swingers Sex Party,False,"Five friends at a gathering to celebrate the upcoming marriage of two of them and discuss sex, marriage and infidelity.",en,20.325,2007-01-01,6.3,7
4289,489430,Terrified,False,Police commissioner Funes and three researchers of supernatural phenomena investigate inexplicable events that are occurring in the suburbs of Buenos Aires.,es,17.624,2018-05-03,6.6,369
4290,560527,The Dude in Me,False,"A movie about a teenager who falls from the roof, but finds himself in the body of a gangster.",ko,18.827,2019-01-09,8.0,90
4291,408648,Batman and Harley Quinn,False,"Batman and Nightwing are forced to team with the Joker's sometimes-girlfriend Harley Quinn to stop a global threat brought about by Poison Ivy and Jason Woodrue, the Floronic Man.",en,16.122,2017-08-14,6.2,484
4292,10637,Remember the Titans,False,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",en,21.364,2000-09-29,7.6,2124
4293,81900,Scooby-Doo! Music of the Vampire,False,"Scooby and the gang have their first musical mystery in “Scooby Doo: Music of the Vampire.” It begins when they take a sing-a-long road trip into bayou country to attend the “Vampire-Palooza Festival” – an outdoor fair dedicated to all things Draculian. At first it looks as if they’re in for some fun and lots of Southern snacks, but events soon turn scary when a real live vampire comes to life, bursts from his coffin and threatens all the townsfolk. On top of that, this baritone blood sucker seems intent on taking Daphne as his vampire bride! Could the vampire be a descendant of a famous vampire hunter who is trying to sell his book? Or perhaps he’s the local politician, who has been trying to make his name in the press by attacking the vampires as downright unwholesome. The answers are to be found in a final song-filled showdown in the swamp in which our heroes unmask one of their most macabre monsters yet.",en,14.616,2012-03-13,7.8,156
4294,515789,StarDog and TurboCat,False,"When vigilante cat, Felix, and loyal canine, Buddy, set out to find Buddy’s lost owner, they discover not only the power of friendship, but their inner superpowers along the way.",en,17.001,2019-12-06,7.3,79
4295,10200,The Day the Earth Stood Still,False,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.",en,20.112,2008-12-10,5.6,2760
4296,914312,Where Monsters Lurk,False,A woman tormented by her depression and the monster in the mirror seeks refuge and finds a rare moment of honesty with herself.,en,24.359,2022-05-26,0.0,0
4297,227783,The Nut Job,False,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",en,18.364,2014-01-17,5.7,794
4298,234284,Time of EVE: The Movie,False,"In the not-too-distant future, androids have come into common usage. However, treating androids on the same level as humans is frowned upon, and there is constant paranoia surrounding the possibility of robots defying humans, their masters. Those who appear too trustworthy of their androids are chided and labeled as ""android-holics"". Rikuo Sakisaka, who has taken robots for granted for his entire life, one day discovers that Sammy, his home android, has been acting independently and coming and going on her own. He finds a strange phrase recorded in her activity log, ""Are you enjoying the time of EVE?"". He, along with his friend Masakazu Masaki, traces Sammy's movements and finds an unusual café. Nagi, the barista, informs them that the café's main rule is to not discriminate between humans and androids. While Rikuo tries to reveal Sammy's intentions, he begins to question the legitimacy of the fear that drives humans to regard androids as nothing more than mere tools.",ja,19.361,2010-03-06,7.2,106
4299,839,Duel,False,"Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.",en,17.858,1971-11-13,7.4,1403
4300,795,City of Angels,False,"When guardian angel Seth - who invisibly watches over the citizens of Los Angeles - becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",en,14.609,1998-04-10,6.7,1748
4301,10891,Tremors 4: The Legend Begins,False,"This prequel of the bone-chilling Tremors begins in the town of Rejection, Nev., in 1889, where 17 men die under mysterious circumstances. Spooked by recent events, the miners who populate the town leave in droves until there's nothing left but a shell of a community. It's up to the remaining residents to get to the bottom of the deaths -- but they must do so before they, too, are eradicated off the face of the planet.",en,16.608,2004-01-02,5.5,346
4302,547404,House of Hummingbird,False,"Whatever she does, Eunhee feels like an outsider. Then her new Chinese teacher turns out to be so utterly different from everybody else. A compassionate and meticulously told narrative of a seemingly regular summer that leaves nothing unchanged.",ko,18.865,2019-08-29,7.4,58
4303,1985,The Constant Gardener,False,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",en,24.324,2005-08-31,7.0,1145
4304,57212,War Horse,False,"Follows a young man named Albert and his horse, Joey, and how their bond is broken when Joey is sold to the cavalry and sent to the trenches of World War One. Despite being too young to enlist, Albert heads to France to save his friend.",en,24.31,2011-12-25,7.3,2849
4305,5879,In the Realm of the Senses,False,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",ja,24.322,1976-09-15,6.5,423
4306,115,The Big Lebowski,False,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",en,19.307,1998-03-06,7.8,9304
4307,815762,El sexo me da risa 8,False,,es,22.65,2018-12-31,3.5,1
4308,9825,Lake Placid,False,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",en,21.357,1999-07-15,5.8,873
4309,684281,Adventures of a Mathematician,False,"The warmhearted story of Polish immigrant and mathematician Stan Ulam, who moved to the U.S. in the 1930s. Stan deals with the difficult losses of family and friends all while helping to create the hydrogen bomb and the first computer.",en,16.178,2021-06-11,6.2,34
4310,32528,Spartacus,False,"Sentenced to spend out the rest of his adult life laboring in the harsh deserts of Egypt, the Thracian slave Spartacus gets a new lease on life when he is purchased by the obese owner of a Roman gladiator school. Moved by the defiance of an Ethiopian warrior, Draba, Spartacus leads a slave uprising which threatens Rome's status quo. As Spartacus gains sympathy within the Roman Senate, he also makes a powerful enemy in form of Marcus Lucinius Crassus, who makes it a matter of personal honor to crush the rebellion.",en,16.946,2004-03-17,6.8,53
4311,583903,Our Friend,False,"After learning that his terminally ill wife has six months to live, a man welcomes the support of his best friend who moves into their home to help out.",en,19.62,2019-02-25,7.3,201
4312,454283,Action Point,False,A daredevil designs and operates his own theme park with his friends.,en,11.616,2018-06-01,5.4,275
4313,392681,Museum,False,"In Tokyo, Japan, several grotesque murders take place on rainy days. Detective Sawamura, who is in charge of the case, soon discovers that his own family is connected to the crimes.",ja,20.012,2016-11-12,6.6,55
4314,3600,I Still Know What You Did Last Summer,False,"Ever since killing the Fisherman one year ago, Julie James is still haunted by images of him after her. When her best friend Karla wins free tickets to the Bahamas, Julie finds this a perfect opportunity to finally relax. But someone is waiting for her. Someone who she thought was dead. Someone who is out again for revenge.",en,19.355,1998-11-13,5.3,1181
4315,8009,Highlander,False,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,en,20.604,1986-03-07,6.9,2020
4316,245917,Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,False,"What would have happened if the Shiroyasha never existed?  Edo is thrown to chaos by a mysterious cause. Sakata Gintoki, now lives in a world where the future has changed, without him. What has happened to the Yorozuya?  Gintoki, who is now a ghost of the past, must once again carry the burden in order to save his friends. He must finish the biggest job ever, which may be the final job of Yorozuya.",ja,21.507,2013-07-04,8.0,80
4317,10647,Pay It Forward,False,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.",en,16.053,2000-10-20,7.3,1442
4318,283317,Messi,False,"His teachers, coaches, childhood friends and Barça teammates, together with journalists, writers and prominent figures from the history of football, come together in a restaurant to analyze and pick apart Messi's personality both on and off the field, and to look back at some of the most significant moments in his life. Viewed from Álex de la Iglesia's unique perspective, Messi recreates the player's childhood and teenage years, from his very first steps, with a football always at his feet, through to the decision to leave Rosario for Barcelona, the separation from his family, and the role played in his career by individuals such as Ronaldinho, Rijkaard, Rexach and Guardiola.",es,21.356,2014-09-06,7.3,168
4319,458423,Mamma Mia! Here We Go Again,False,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",en,15.863,2018-07-09,7.1,2861
4320,244478,Another Gantz,False,"Before finding out the Perfect Answer, discover Another Gantz. Aired on Nippon Television network before the theatrical release of Gantz: The Perfect Answer, this film is an alternate perspective version of the first Gantz film from the same writing-directing team of the two-part theatrical film. In addition to condensed scenes from the Gantz film, Another Gantz features a new subplot that follows an investigative journalist not included in the theatrical film. Delving deep into the mystery, Another Gantz offers another piece towards solving the complex puzzle that is the world of Gantz.",ja,24.276,2011-04-22,7.3,36
4321,106747,Machete Kills,False,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,en,15.106,2013-09-12,5.6,1575
4322,438640,Closest Love to Heaven,False,"Nino is a quiet outcast with only a bird for a friend. Kira is a popular boy with a big secret. Even though they live next to each other, they have never spoken. But when Nino learns Kira's secret, everything begins to change, and what starts as a hesitant friendship grows into something more… but how long can it last?",ja,20.628,2017-02-25,7.8,59
4323,3604,Flash Gordon,False,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,en,15.85,1980-09-01,6.2,713
4324,501190,"God, Sex and Truth",False,"'God, Sex and Truth' delves into the world of sex where it digs out and projects the deepest dignity, divinity of the act and a women's true purpose of her sexuality.",en,19.44,2018-01-27,5.3,11
4325,47292,Pokémon: Giratina and the Sky Warrior,False,"When Giratina is discovered to be able to create parallel dimensions, it's up to Ash and his friends to stop a mysterious stranger from using its powers for evil.",ja,18.851,2008-07-19,6.8,188
4326,487670,The Death of Superman,False,"When a hulking monster arrives on Earth and begins a mindless rampage, the Justice League is quickly called in to stop it. But it soon becomes apparent that only Superman can stand against the monstrosity.",en,20.111,2018-08-28,7.5,509
4327,624372,Ted Bundy: Mind of a Monster,False,"New exclusive access and never before heard testimony gives a unique insight into the mind of America's most notorious serial killer, Ted Bundy. Breathtaking archive from the time and the voice of Bundy himself, reveals the monster inside the man.",en,13.445,2019-08-18,7.7,36
4328,489999,Searching,False,"After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.",en,17.31,2018-08-24,7.6,3135
4329,812592,Get the Grift,False,"After a botched scam, Clóvis bumps into Lohane, his estranged foster sister. In a bind, they soon realize the only way out is to band together.",pt,17.675,2021-04-28,6.6,76
4330,674164,Return of Chucky,False,"The fan movie follows the story of Andrew, a kid who finds a terrifying deteriorated Good Guy doll at the forest. Soon, a chain of blood is unleashed after several murders, which leaves the trail that the doll, named Chucky, is possessed, and will kill anyone who crosses in his way to complete his terrifying and dirty plan.",en,17.598,,0.0,0
4331,445993,The Marine 5: Battleground,False,"While working as an EMT back stateside Jake Carter after responding to a distress call, finds himself caught up protecting a person of interest from a biker gang ruthlessly hunting them down.",en,17.856,2017-03-16,6.5,129
4332,826733,The Cover,False,"In Benidorm, a mecca for impersonators of live singers, Dani doesn't want to be just a cover. He will meet Sandra and discover authenticity, love and what it means not to be one more.",es,18.958,2021-07-23,6.8,35
4333,457335,Guns Akimbo,False,An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. Miles must fight heavily armed Nix and also save his kidnapped ex-girlfriend.,en,18.319,2020-02-27,6.5,1712
4334,698,Moonraker,False,"After Drax Industries' Moonraker space shuttle is hijacked, secret agent James Bond is assigned to investigate, traveling to California to meet the company's owner, the mysterious Hugo Drax. With the help of scientist Dr. Holly Goodhead, Bond soon uncovers Drax's nefarious plans for humanity, all the while fending off an old nemesis, Jaws, and venturing to Venice, Rio, the Amazon...and outer space.",en,15.297,1979-06-26,6.1,1517
4335,11620,Quo Vadis,False,"Set against the back drop of Rome in crisis, General Marcus Vinicius returns to the city from the battle fields and falls in love with a Christian woman, Lygia. Caught in the grip of insanity, Nero's atrocities become more extreme and he burns Rome, laying the blame on the Christians. Vinicius races to save Lygia from the wrath of Nero as the empire of Rome collapses around them.",en,14.098,1951-11-08,7.1,299
4336,19585,G-Force,False,"A team of trained secret agent animals, guinea pigs Darwin, Hurley, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?",en,19.85,2009-07-21,5.4,1515
4337,11026,Exorcist: The Beginning,False,"Having lived through traumatizing events during WWII, Father Lankester Merrin takes a sabbatical from the Church to conduct archaeological excavations in British-administered East Africa. Merrin unearths an ancient Byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. The natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the British military troops. As the village rapidly disintegrates into chaos and war, Merrin must face-off with the demon which has taken possession of somebody close to him.",en,16.448,2004-08-20,5.3,594
4338,8584,Shanghai Noon,False,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",en,20.447,2000-05-26,6.4,2059
